drug_id,drug_name,drug_common,indication_id,indication,category,weight_type,step_idx,step_name,route,preparation,concentration,concentration_unit,dose_text,weight_min,weight,min,max,dilution_volume,debit,administration,concentration_note,particularity,reference_snippet
177,Norepinephrine,Levophed®,3056,Shock,Uncategorized,1,2,Infusion (Syringe pump),,,1,mg/mL,,0,8;16;32;64,0,90,50,0,"• Preferred concentration in children under 1 Kg = 8 mcg/mL, between 1 and 3 Kg = 16 mcg/mL, over 3 Kg = 32 mcg/mL or over 3 Kg AND in fluid restriction = 64 mcg/mL.  • Use the lowest concentration if a peripheral venous access is used. • Rinse the tubing with the infusion before administration.  Suggested titration: 1) Start infusion at 0.05 mcg/kg/min 2) Titrate by increments of 0.02 mcg/kg/min q5min depending on clinical response. (Expert Opinion)",,"Y-site compatible with D5W, NaCl, LR.   Although the preferred route of administration of vasopressors is via central venous access, multiple studies demonstrate that administration via a good quality peripheral access is safe if used for a short period of time and with frequent verifications of the access site.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2017. - Giudice M, Grég"
189,Fresh Frozen Plasma,FFP,728,Coagulopathy,Uncategorized,1,0,,,Rate varies according to indication,0,,,0,0,0,250,0,0,"Repeat according to clinical response.  Transfusion threshold: INR > 1.8. (Adapt to the clinical situation with the recommendations of neonatology.)   In neonatology, prescribe transfusions in mL rather than units. 1 bag of FFP = approximately 250 mL",,Nil,"- New HV, Berryman J, Bolton-Maggs PH, Cantwell C, Chalmers EA, Davies T, Gottstein R, Kelleher A, Kumar S, Morley SL, Stanworth SJ; British Committee for Standards in Haematology. Guidelines on transfusion for fetuses, neonates and older children. Br J Haematol. 2016 Dec;175(5):784-828.  - Sokou R,"
200,Sugammadex,Bridion®,553,Urgent reversal of rocuronium,Uncategorized,1,0,,IV over 10 seconds,Administer IV undiluted,100,mg/mL,,0,0,0,999,0,0,Nil,,"Y-site compatible with D5W, NaCl, LR.  For reversal of rocuronium and vecuronium only. Does not reverse the effect of depolarizing agents (succinylcholine) ou cisatracurium. Adverse reactions: bradycardia, anaphylaxis Interferes with aPTT and PT tests without causing coagulopathy","- Giudice M, Grégoire N, Massicotte A. Manuel sur la pharmacothérapie parentérale de l’Hôpital d’Ottawa. 4e ed. Ottawa (Canada): Hôpital d'Ottawa; 2019. - Plaud B, Meretoja O, Hofmockel R, Raft J, Stoddart PA, van Kuijk JH, Hermens Y, Mirakhur RK. Reversal of rocuronium-induced neuromuscular blockad"
205,Vitamin K,Phytonadione,836,Prophylaxis for vitamin K deficiency bleeding,Uncategorized,1,0,IM,,Administer IM undiluted in the thigh,10,mg/mL,1 mg (0.1 mL) IM,0,0,0,0,0,0,Oral administration of vitamin K is less effective than IM administration.,,Protect from light,"- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com  - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.           - Giud"
205,Vitamin K,Phytonadione,836,Prophylaxis for vitamin K deficiency bleeding,Uncategorized,1,1,IV,IV over 30 minutes,Add to 2mL of NaCl 0.9%,10,mg/mL,0.5 mg (0.05 mL),0,0,0,0,0,0,"Rapid IV administration may cause anaphylactoid reactions with possible hypotension. In the context of prophylaxis, administer over 30 minutes.  Despite the Canadian Pediatric Society's lack of position on IV vitamin K, consider IV administration in premature infants less than 28 weeks of gestation. IM administration in the thigh is difficult due to low muscle mass.",,Protect from light,"- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com  - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.           - Giud"
210,Tobramycin,Nebcin®,565,Usual Dosage,Uncategorized,1,0,,IV over 3-5 min,"Administer IV undiluted or diluted up to 1 mL of NaCl 0,9%",10,mg/mL,,0,0,0,80,0,0,"Attention: • Different concentrations available • Usual neonatal dosing according to postmenstrual and postnatal age: (Postmenstrual age = gestational age + postnatal age)  Neonatal dosing: Postmenstrual age < 30 weeks: 0 to 28 days : 3.8 mg/Kg q36h More than 28 days : 3.2 mg/Kg q24h  Postmenstrual age 30 à 39 weeks: 0 to 28 days : 3.2 mg/Kg q24h More than 28 days : 3 mg/Kg q18h  Postmenstrual age ≥ 40 weeks: 0 to 7 days : 3 mg/Kg q18h 7 to 28 days : 3 mg/Kg q12h For infants over 28 days, see dosing in Pediatric section  Additional information: • IV administration over 3-5 minutes is safe according to the literature. • It is possible to administer the drug over a longer period according to the hospital protocols in place. • Secondary dilution not necessary. • Can be administered IM.",,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30 mL/min or in acute renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.  Dosage adjustment in renal failure.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Giudice M, Gr"
210,Tobramycin,Nebcin®,565,Usual Dosage,Uncategorized,1,0,,IV over 3-5 min,"Administer IV undiluted or diluted up to 1 mL of NaCl 0,9%",10,mg/mL,,0,0,0,80,0,0,"Attention: • Different concentrations available • Usual neonatal dosing according to postmenstrual and postnatal age: (Postmenstrual age = gestational age + postnatal age)  Neonatal dosing: Postmenstrual age < 30 weeks: 0 to 28 days : 3.8 mg/Kg q36h More than 28 days : 3.2 mg/Kg q24h  Postmenstrual age 30 à 39 weeks: 0 to 28 days : 3.2 mg/Kg q24h More than 28 days : 3 mg/Kg q18h  Postmenstrual age ≥ 40 weeks: 0 to 7 days : 3 mg/Kg q18h 7 to 28 days : 3 mg/Kg q12h For infants over 28 days, see dosing in Pediatric section  Additional information: • IV administration over 3-5 minutes is safe according to the literature. • It is possible to administer the drug over a longer period according to the hospital protocols in place. • Secondary dilution not necessary. • Can be administered IM.",,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30 mL/min or in acute renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.  Dosage adjustment in renal failure.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Giudice M, Gr"
210,Tobramycin,Nebcin®,565,Usual Dosage,Uncategorized,1,0,,IV over 3-5 min,"Administer IV undiluted or diluted up to 1 mL of NaCl 0,9%",10,mg/mL,,0,0,0,80,0,0,"Attention: • Different concentrations available • Usual neonatal dosing according to postmenstrual and postnatal age: (Postmenstrual age = gestational age + postnatal age)  Neonatal dosing: Postmenstrual age < 30 weeks: 0 to 28 days : 3.8 mg/Kg q36h More than 28 days : 3.2 mg/Kg q24h  Postmenstrual age 30 à 39 weeks: 0 to 28 days : 3.2 mg/Kg q24h More than 28 days : 3 mg/Kg q18h  Postmenstrual age ≥ 40 weeks: 0 to 7 days : 3 mg/Kg q18h 7 to 28 days : 3 mg/Kg q12h For infants over 28 days, see dosing in Pediatric section  Additional information: • IV administration over 3-5 minutes is safe according to the literature. • It is possible to administer the drug over a longer period according to the hospital protocols in place. • Secondary dilution not necessary. • Can be administered IM.",,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30 mL/min or in acute renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.  Dosage adjustment in renal failure.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Giudice M, Gr"
211,Platelets,[],727,Thrombocytopenia,Uncategorized,1,0,,,Rate of administration varies depending on the clinical indication,0,,,0,0,0,350,0,0,"Repeat according to clinical response.  Transfusion threshold in hemorrhage or transport : platelets < 50 x 10^9/L. (Adapt to the clinical situation with the recommendations of neonatology.)  In neonatology, prescribe transfusions in mL rather than units. 1 platelets unit (apheresis) = approximately 250 mL",,Nil,"- Carr R, Kelly AM, Williamson LM. Neonatal thrombocytopenia and platelet transfusion - a UK perspective. Neonatology. 2015;107(1):1-7.  - Curley A, Stanworth SJ, Willoughby K, Fustolo-Gunnink SF, Venkatesh V, Hudson C, Deary A, Hodge R, Hopkins V, Lopez Santamaria B, Mora A. Randomized trial of pla"
212,NaCl 0.9%,Bolus,566,Fluid bolus,Uncategorized,1,0,,IV over 5-10 minutes,Administer on volume/time pump,0,mL,,0,0,0,500,0,0,"For patients < 32 weeks, if the clinical condition allows, favor administration over at least 10 minutes to reduce the risk of intraventricular hemorrhage.  Repeat as needed with clinical reassessment between each bolus. In the absence of confirmed neonatal anemia, consider early administration of vasopressors after 1 bolus.",,Nil,"- Aziz K, Lee CHC, Escobedo MB, Hoover AV, Kamath-Rayne BD, Kapadia VS, Magid DJ, Niermeyer S, Schmölzer GM, Szyld E, Weiner GM, Wyckoff MH, Yamada NK, Zaichkin J. Part 5: Neonatal Resuscitation 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular"
213,D10% infusion,"{""fr"":null}",729,Maintenance fluids,Uncategorized,1,0,Newborn ≥ 35 weeks,,,0,,,0,(60*[poids])/24,0,0,0,0,"Usual fluid requirements in the first 24 hours of life. After 24 hours, consider adding electrolytes to the D10W in the absence of renal insufficiency. Daily increase of 10 to 20 mL/kg/day. Target fluid requirements at 5–6 days of life: 150–160 mL/kg/day (up to 180 mL/kg/day in very premature infants)",D10W with or without electrolytes,Nil,"- Bell EF, Acarregui MJ. Restricted versus liberal water intake for preventing morbidity and mortality in preterm infants. Cochrane Database of Systematic Reviews 2014, Issue 12. Art. No.: CD000503. - Dathan K, Sundaram M. Comparison of isotonic versus hypotonic intravenous fluid for maintenance flu"
213,D10% infusion,"{""fr"":null}",729,Maintenance fluids,Uncategorized,1,1,Newborn < 35 weeks,,,0,,,0,(80*[poids])/24,0,0,0,0,"Usual fluid requirements in the first 24 hours of life. After 24 hours, consider adding electrolytes to the D10W infusion in the absence of renal insufficiency. Increase daily by 10 to 20 mL/kg/day. Target fluid requirements at 5–6 days of life: 150–160 mL/kg/day (up to 180 mL/kg/day in very premature infants)",D10W with or without electrolytes,Nil,"- Bell EF, Acarregui MJ. Restricted versus liberal water intake for preventing morbidity and mortality in preterm infants. Cochrane Database of Systematic Reviews 2014, Issue 12. Art. No.: CD000503. - Dathan K, Sundaram M. Comparison of isotonic versus hypotonic intravenous fluid for maintenance flu"
223,Poractant alpha,Curosurf®,1077,Respiratory distress syndrome of the newborn,Uncategorized,1,0,1st dose,Administer endotracheal undiluted over 5 sec,By multi-access endotracheal catheter by classic or less invasive method,80,mg/mL,,0.1,0,0,360,0,0,"Attention: • Opinion of Neonatology recommended • Administration with respiratory therapist • Avoid endotracheal aspiration within 2 hours after administration.  Technique: 1) Warm the vial at room temperature for 20 minutes or by placing it in the hands for 5 minutes,  2) Gently swirl, without shaking, to obtain a uniform whitish suspension. 3) Gently flush the endotracheal catheter with 1 mL of air after administration to avoid risk of obstruction of the endotracheal tube.  4) Adjust ventilatory parameters : Lung compliance and oxygenation may improve very quickly after instillation; it is essential to quickly adjust the ventilatory parameters to avoid hyperoxia and pulmonary distension. Risk of pneumothorax if pressure ventilation.  Additional informations: • 1st dose of 200 mg/Kg, repeat a 2nd and 3rd dose of 100 mg/Kg every 12 hours if necessary. • Natural porcine lung surfactant • Salvage treatment of idiopathic respiratory distress syndrome (RDS) of premature newborns (> 25 weeks), neonatal RDS associated with meconium aspiration, pulmonary hamorrhage or pneumonia",,Keep refrigerated Protect from light Unopened vial can be stored for a maximum of 24 hours at room temperature and can be refrigerated again (once only),"- Ng EH, Shah V. Les directives pour le traitement par surfactant exogène chez le nouveau-né. Paediatrics & Child Health. 2021 Feb;26(1):42-9. - Aldana-Aguirre JC, Pinto M, Featherstone RM, et al. Less Invasive Surfactant Administration Versus Intubation for Surfactant Delivery in Preterm Infants Wi"
223,Poractant alpha,Curosurf®,1077,Respiratory distress syndrome of the newborn,Uncategorized,1,0,1st dose,Administer endotracheal undiluted over 5 sec,By multi-access endotracheal catheter by classic or less invasive method,80,mg/mL,,2.1,0,0,480,0,0,"Attention: • Opinion of Neonatology recommended • Administration with respiratory therapist • Avoid endotracheal aspiration within 2 hours after administration.  Technique: 1) Warm the vial at room temperature for 20 minutes or by placing it in the hands for 5 minutes,  2) Gently swirl, without shaking, to obtain a uniform whitish suspension. 3) Gently flush the endotracheal catheter with 1 mL of air after administration to avoid risk of obstruction of the endotracheal tube.  4) Adjust ventilatory parameters : Lung compliance and oxygenation may improve very quickly after instillation; it is essential to quickly adjust the ventilatory parameters to avoid hyperoxia and pulmonary distension. Risk of pneumothorax if pressure ventilation.  Additional informations: • 1st dose of 200 mg/Kg, repeat a 2nd and 3rd dose of 100 mg/Kg every 12 hours if necessary. • Natural porcine lung surfactant • Salvage treatment of idiopathic respiratory distress syndrome (RDS) of premature newborns (> 25 weeks), neonatal RDS associated with meconium aspiration, pulmonary hamorrhage or pneumonia",,Keep refrigerated Protect from light Unopened vial can be stored for a maximum of 24 hours at room temperature and can be refrigerated again (once only),"- Ng EH, Shah V. Les directives pour le traitement par surfactant exogène chez le nouveau-né. Paediatrics & Child Health. 2021 Feb;26(1):42-9. - Aldana-Aguirre JC, Pinto M, Featherstone RM, et al. Less Invasive Surfactant Administration Versus Intubation for Surfactant Delivery in Preterm Infants Wi"
223,Poractant alpha,Curosurf®,1077,Respiratory distress syndrome of the newborn,Uncategorized,1,0,1st dose,Administer endotracheal undiluted over 5 sec,By multi-access endotracheal catheter by classic or less invasive method,80,mg/mL,,2.7,0,0,600,0,0,"Attention: • Opinion of Neonatology recommended • Administration with respiratory therapist • Avoid endotracheal aspiration within 2 hours after administration.  Technique: 1) Warm the vial at room temperature for 20 minutes or by placing it in the hands for 5 minutes,  2) Gently swirl, without shaking, to obtain a uniform whitish suspension. 3) Gently flush the endotracheal catheter with 1 mL of air after administration to avoid risk of obstruction of the endotracheal tube.  4) Adjust ventilatory parameters : Lung compliance and oxygenation may improve very quickly after instillation; it is essential to quickly adjust the ventilatory parameters to avoid hyperoxia and pulmonary distension. Risk of pneumothorax if pressure ventilation.  Additional informations: • 1st dose of 200 mg/Kg, repeat a 2nd and 3rd dose of 100 mg/Kg every 12 hours if necessary. • Natural porcine lung surfactant • Salvage treatment of idiopathic respiratory distress syndrome (RDS) of premature newborns (> 25 weeks), neonatal RDS associated with meconium aspiration, pulmonary hamorrhage or pneumonia",,Keep refrigerated Protect from light Unopened vial can be stored for a maximum of 24 hours at room temperature and can be refrigerated again (once only),"- Ng EH, Shah V. Les directives pour le traitement par surfactant exogène chez le nouveau-né. Paediatrics & Child Health. 2021 Feb;26(1):42-9. - Aldana-Aguirre JC, Pinto M, Featherstone RM, et al. Less Invasive Surfactant Administration Versus Intubation for Surfactant Delivery in Preterm Infants Wi"
223,Poractant alpha,Curosurf®,1077,Respiratory distress syndrome of the newborn,Uncategorized,1,0,1st dose,Administer endotracheal undiluted over 5 sec,By multi-access endotracheal catheter by classic or less invasive method,80,mg/mL,,3.4,0,0,720,0,0,"Attention: • Opinion of Neonatology recommended • Administration with respiratory therapist • Avoid endotracheal aspiration within 2 hours after administration.  Technique: 1) Warm the vial at room temperature for 20 minutes or by placing it in the hands for 5 minutes,  2) Gently swirl, without shaking, to obtain a uniform whitish suspension. 3) Gently flush the endotracheal catheter with 1 mL of air after administration to avoid risk of obstruction of the endotracheal tube.  4) Adjust ventilatory parameters : Lung compliance and oxygenation may improve very quickly after instillation; it is essential to quickly adjust the ventilatory parameters to avoid hyperoxia and pulmonary distension. Risk of pneumothorax if pressure ventilation.  Additional informations: • 1st dose of 200 mg/Kg, repeat a 2nd and 3rd dose of 100 mg/Kg every 12 hours if necessary. • Natural porcine lung surfactant • Salvage treatment of idiopathic respiratory distress syndrome (RDS) of premature newborns (> 25 weeks), neonatal RDS associated with meconium aspiration, pulmonary hamorrhage or pneumonia",,Keep refrigerated Protect from light Unopened vial can be stored for a maximum of 24 hours at room temperature and can be refrigerated again (once only),"- Ng EH, Shah V. Les directives pour le traitement par surfactant exogène chez le nouveau-né. Paediatrics & Child Health. 2021 Feb;26(1):42-9. - Aldana-Aguirre JC, Pinto M, Featherstone RM, et al. Less Invasive Surfactant Administration Versus Intubation for Surfactant Delivery in Preterm Infants Wi"
223,Poractant alpha,Curosurf®,1077,Respiratory distress syndrome of the newborn,Uncategorized,1,0,1st dose,Administer endotracheal undiluted over 5 sec,By multi-access endotracheal catheter by classic or less invasive method,80,mg/mL,,4.1,0,0,840,0,0,"Attention: • Opinion of Neonatology recommended • Administration with respiratory therapist • Avoid endotracheal aspiration within 2 hours after administration.  Technique: 1) Warm the vial at room temperature for 20 minutes or by placing it in the hands for 5 minutes,  2) Gently swirl, without shaking, to obtain a uniform whitish suspension. 3) Gently flush the endotracheal catheter with 1 mL of air after administration to avoid risk of obstruction of the endotracheal tube.  4) Adjust ventilatory parameters : Lung compliance and oxygenation may improve very quickly after instillation; it is essential to quickly adjust the ventilatory parameters to avoid hyperoxia and pulmonary distension. Risk of pneumothorax if pressure ventilation.  Additional informations: • 1st dose of 200 mg/Kg, repeat a 2nd and 3rd dose of 100 mg/Kg every 12 hours if necessary. • Natural porcine lung surfactant • Salvage treatment of idiopathic respiratory distress syndrome (RDS) of premature newborns (> 25 weeks), neonatal RDS associated with meconium aspiration, pulmonary hamorrhage or pneumonia",,Keep refrigerated Protect from light Unopened vial can be stored for a maximum of 24 hours at room temperature and can be refrigerated again (once only),"- Ng EH, Shah V. Les directives pour le traitement par surfactant exogène chez le nouveau-né. Paediatrics & Child Health. 2021 Feb;26(1):42-9. - Aldana-Aguirre JC, Pinto M, Featherstone RM, et al. Less Invasive Surfactant Administration Versus Intubation for Surfactant Delivery in Preterm Infants Wi"
223,Poractant alpha,Curosurf®,1077,Respiratory distress syndrome of the newborn,Uncategorized,1,1,2nd & 3nd dose,Administer endotracheal undiluted over 5 sec,By multi-access endotracheal catheter by classic or less invasive method,80,mg/mL,,0.1,0,0,240,0,0,"Attention: • Opinion of Neonatology recommended • Administration with respiratory therapist • Avoid endotracheal aspiration within 2 hours after administration.  Technique: 1) Warm the vial at room temperature for 20 minutes or by placing it in the hands for 5 minutes,  2) Gently swirl, without shaking, to obtain a uniform whitish suspension. 3) Gently flush the endotracheal catheter with 1 mL of air after administration to avoid risk of obstruction of the endotracheal tube.  4) Adjust ventilatory parameters : Lung compliance and oxygenation may improve very quickly after instillation; it is essential to quickly adjust the ventilatory parameters to avoid hyperoxia and pulmonary distension. Risk of pneumothorax if pressure ventilation.  Additional informations: • 1st dose of 200 mg/Kg, repeat a 2nd and 3rd dose of 100 mg/Kg every 12 hours if necessary. • Natural porcine lung surfactant • Salvage treatment of idiopathic respiratory distress syndrome (RDS) of premature newborns (> 25 weeks), neonatal RDS associated with meconium aspiration, pulmonary haemorrhage or pneumonia",,Keep refrigerated Protect from light Unopened vial can be stored for a maximum of 24 hours at room temperature and can be refrigerated again (once only),"- Ng EH, Shah V. Les directives pour le traitement par surfactant exogène chez le nouveau-né. Paediatrics & Child Health. 2021 Feb;26(1):42-9. - Aldana-Aguirre JC, Pinto M, Featherstone RM, et al. Less Invasive Surfactant Administration Versus Intubation for Surfactant Delivery in Preterm Infants Wi"
223,Poractant alpha,Curosurf®,1077,Respiratory distress syndrome of the newborn,Uncategorized,1,1,2nd & 3nd dose,Administer endotracheal undiluted over 5 sec,By multi-access endotracheal catheter by classic or less invasive method,80,mg/mL,,2.1,0,0,240,0,0,"Attention: • Opinion of Neonatology recommended • Administration with respiratory therapist • Avoid endotracheal aspiration within 2 hours after administration.  Technique: 1) Warm the vial at room temperature for 20 minutes or by placing it in the hands for 5 minutes,  2) Gently swirl, without shaking, to obtain a uniform whitish suspension. 3) Gently flush the endotracheal catheter with 1 mL of air after administration to avoid risk of obstruction of the endotracheal tube.  4) Adjust ventilatory parameters : Lung compliance and oxygenation may improve very quickly after instillation; it is essential to quickly adjust the ventilatory parameters to avoid hyperoxia and pulmonary distension. Risk of pneumothorax if pressure ventilation.  Additional informations: • 1st dose of 200 mg/Kg, repeat a 2nd and 3rd dose of 100 mg/Kg every 12 hours if necessary. • Natural porcine lung surfactant • Salvage treatment of idiopathic respiratory distress syndrome (RDS) of premature newborns (> 25 weeks), neonatal RDS associated with meconium aspiration, pulmonary haemorrhage or pneumonia",,Keep refrigerated Protect from light Unopened vial can be stored for a maximum of 24 hours at room temperature and can be refrigerated again (once only),"- Ng EH, Shah V. Les directives pour le traitement par surfactant exogène chez le nouveau-né. Paediatrics & Child Health. 2021 Feb;26(1):42-9. - Aldana-Aguirre JC, Pinto M, Featherstone RM, et al. Less Invasive Surfactant Administration Versus Intubation for Surfactant Delivery in Preterm Infants Wi"
223,Poractant alpha,Curosurf®,1077,Respiratory distress syndrome of the newborn,Uncategorized,1,1,2nd & 3nd dose,Administer endotracheal undiluted over 5 sec,By multi-access endotracheal catheter by classic or less invasive method,80,mg/mL,,2.7,0,360,360,0,0,"Attention: • Opinion of Neonatology recommended • Administration with respiratory therapist • Avoid endotracheal aspiration within 2 hours after administration.  Technique: 1) Warm the vial at room temperature for 20 minutes or by placing it in the hands for 5 minutes,  2) Gently swirl, without shaking, to obtain a uniform whitish suspension. 3) Gently flush the endotracheal catheter with 1 mL of air after administration to avoid risk of obstruction of the endotracheal tube.  4) Adjust ventilatory parameters : Lung compliance and oxygenation may improve very quickly after instillation; it is essential to quickly adjust the ventilatory parameters to avoid hyperoxia and pulmonary distension. Risk of pneumothorax if pressure ventilation.  Additional informations: • 1st dose of 200 mg/Kg, repeat a 2nd and 3rd dose of 100 mg/Kg every 12 hours if necessary. • Natural porcine lung surfactant • Salvage treatment of idiopathic respiratory distress syndrome (RDS) of premature newborns (> 25 weeks), neonatal RDS associated with meconium aspiration, pulmonary haemorrhage or pneumonia",,Keep refrigerated Protect from light Unopened vial can be stored for a maximum of 24 hours at room temperature and can be refrigerated again (once only),"- Ng EH, Shah V. Les directives pour le traitement par surfactant exogène chez le nouveau-né. Paediatrics & Child Health. 2021 Feb;26(1):42-9. - Aldana-Aguirre JC, Pinto M, Featherstone RM, et al. Less Invasive Surfactant Administration Versus Intubation for Surfactant Delivery in Preterm Infants Wi"
223,Poractant alpha,Curosurf®,1077,Respiratory distress syndrome of the newborn,Uncategorized,1,1,2nd & 3nd dose,Administer endotracheal undiluted over 5 sec,By multi-access endotracheal catheter by classic or less invasive method,80,mg/mL,,3.4,0,360,360,0,0,"Attention: • Opinion of Neonatology recommended • Administration with respiratory therapist • Avoid endotracheal aspiration within 2 hours after administration.  Technique: 1) Warm the vial at room temperature for 20 minutes or by placing it in the hands for 5 minutes,  2) Gently swirl, without shaking, to obtain a uniform whitish suspension. 3) Gently flush the endotracheal catheter with 1 mL of air after administration to avoid risk of obstruction of the endotracheal tube.  4) Adjust ventilatory parameters : Lung compliance and oxygenation may improve very quickly after instillation; it is essential to quickly adjust the ventilatory parameters to avoid hyperoxia and pulmonary distension. Risk of pneumothorax if pressure ventilation.  Additional informations: • 1st dose of 200 mg/Kg, repeat a 2nd and 3rd dose of 100 mg/Kg every 12 hours if necessary. • Natural porcine lung surfactant • Salvage treatment of idiopathic respiratory distress syndrome (RDS) of premature newborns (> 25 weeks), neonatal RDS associated with meconium aspiration, pulmonary haemorrhage or pneumonia",,Keep refrigerated Protect from light Unopened vial can be stored for a maximum of 24 hours at room temperature and can be refrigerated again (once only),"- Ng EH, Shah V. Les directives pour le traitement par surfactant exogène chez le nouveau-né. Paediatrics & Child Health. 2021 Feb;26(1):42-9. - Aldana-Aguirre JC, Pinto M, Featherstone RM, et al. Less Invasive Surfactant Administration Versus Intubation for Surfactant Delivery in Preterm Infants Wi"
223,Poractant alpha,Curosurf®,1077,Respiratory distress syndrome of the newborn,Uncategorized,1,1,2nd & 3nd dose,Administer endotracheal undiluted over 5 sec,By multi-access endotracheal catheter by classic or less invasive method,80,mg/mL,,4.1,0,480,480,0,0,"Attention: • Opinion of Neonatology recommended • Administration with respiratory therapist • Avoid endotracheal aspiration within 2 hours after administration.  Technique: 1) Warm the vial at room temperature for 20 minutes or by placing it in the hands for 5 minutes,  2) Gently swirl, without shaking, to obtain a uniform whitish suspension. 3) Gently flush the endotracheal catheter with 1 mL of air after administration to avoid risk of obstruction of the endotracheal tube.  4) Adjust ventilatory parameters : Lung compliance and oxygenation may improve very quickly after instillation; it is essential to quickly adjust the ventilatory parameters to avoid hyperoxia and pulmonary distension. Risk of pneumothorax if pressure ventilation.  Additional informations: • 1st dose of 200 mg/Kg, repeat a 2nd and 3rd dose of 100 mg/Kg every 12 hours if necessary. • Natural porcine lung surfactant • Salvage treatment of idiopathic respiratory distress syndrome (RDS) of premature newborns (> 25 weeks), neonatal RDS associated with meconium aspiration, pulmonary haemorrhage or pneumonia",,Keep refrigerated Protect from light Unopened vial can be stored for a maximum of 24 hours at room temperature and can be refrigerated again (once only),"- Ng EH, Shah V. Les directives pour le traitement par surfactant exogène chez le nouveau-né. Paediatrics & Child Health. 2021 Feb;26(1):42-9. - Aldana-Aguirre JC, Pinto M, Featherstone RM, et al. Less Invasive Surfactant Administration Versus Intubation for Surfactant Delivery in Preterm Infants Wi"
